trade_id,entry_time,strategy,symbol,direction,entry_price,sl_price,tp_price,features_json,exit_time,exit_price,label,pnl_points
f663eada-abce-4637-bc59-5e01e2b23bb3,2026-05-04T01:35:07.642095+00:00,strategy1_wick_rejection,MES1,1,7258.0,7241.285714285715,7293.2857090582,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 14.5, ""p_range"": 26.25, ""p_upper_wick_r"": 0.5344827586206896, ""p_lower_wick_r"": 0.27586206896551724, ""wick_penetration"": 0.1724137931034483, ""close_pct_body"": 0.46551724137931033, ""rr_ratio"": 2.1111107983538497, ""session"": 2.0, ""hour_cst"": 10.0}",2026-05-01T20:00:00+00:00,7241.285714285715,0,-16.7143
2626df70-18df-4203-b82a-117c9641eddc,2026-05-04T02:16:04.429352+00:00,strategy1_wick_rejection,MES1,1,7258.0,7241.285714285715,7293.2857090582,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 14.5, ""p_range"": 26.25, ""p_upper_wick_r"": 0.5344827586206896, ""p_lower_wick_r"": 0.27586206896551724, ""wick_penetration"": 0.1724137931034483, ""close_pct_body"": 0.46551724137931033, ""rr_ratio"": 2.1111107983538497, ""session"": 2.0, ""hour_cst"": 10.0}",2026-05-01T20:00:00+00:00,7241.285714285715,0,-16.7143
3d7ad97b-8d7f-4bac-a8eb-4bcbee50452d,2026-05-04T03:03:39.317891+00:00,strategy1_wick_rejection,MES1,1,7258.0,7241.285714285715,7293.2857090582,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 14.5, ""p_range"": 26.25, ""p_upper_wick_r"": 0.5344827586206896, ""p_lower_wick_r"": 0.27586206896551724, ""wick_penetration"": 0.1724137931034483, ""close_pct_body"": 0.46551724137931033, ""rr_ratio"": 2.1111107983538497, ""session"": 2.0, ""hour_cst"": 10.0}",2026-05-05T19:00:00+00:00,7293.2857090582,1,35.2857
fc6c689c-7dd6-42e4-b014-1a5e4ede56ae,2026-05-06T17:59:05.139294+00:00,strategy1_wick_rejection,MNQ1,-1,28596.5,28696.339285714286,28540.14899349503,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 22.75, ""p_range"": 68.75, ""p_upper_wick_r"": 1.164835164835165, ""p_lower_wick_r"": 0.8571428571428571, ""wick_penetration"": 0.6373626373626373, ""close_pct_body"": 0.07692307692307693, ""rr_ratio"": 0.5644171640633778, ""session"": 2.0, ""hour_cst"": 11.0}",2026-05-06T17:00:00+00:00,28540.14899349503,1,56.351
905acb55-bb64-4169-9341-2d64eb2280f3,2026-05-06T18:06:29.626942+00:00,strategy1_wick_rejection,MNQ1,-1,28597.75,28697.589285714286,28541.39899349503,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 22.75, ""p_range"": 68.75, ""p_upper_wick_r"": 1.164835164835165, ""p_lower_wick_r"": 0.8571428571428571, ""wick_penetration"": 0.6373626373626373, ""close_pct_body"": 0.07692307692307693, ""rr_ratio"": 0.5644171640633778, ""session"": 2.0, ""hour_cst"": 11.0}",2026-05-08T03:00:00+00:00,28697.589285714286,0,-99.8393
5a417c61-8f54-435a-9294-98c0e62281a9,2026-05-08T03:22:39.246136+00:00,strategy1_wick_rejection,MNQ1,-1,28754.5,28862.589285714286,28693.492551891508,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 22.75, ""p_range"": 68.75, ""p_upper_wick_r"": 1.164835164835165, ""p_lower_wick_r"": 0.8571428571428571, ""wick_penetration"": 0.6373626373626373, ""close_pct_body"": 0.07692307692307693, ""rr_ratio"": 0.5644171640633778, ""session"": 2.0, ""hour_cst"": 11.0}",2026-05-08T18:00:00+00:00,28862.589285714286,0,-108.0893
eabea34d-b61d-43ad-9063-1b1fbd9a2dd3,2026-05-08T03:23:26.066609+00:00,strategy1_wick_rejection,MES1,-1,7375.5,7394.142857142857,6564.537336211591,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 21.5, ""p_range"": 22.25, ""p_upper_wick_r"": 0.011627906976744186, ""p_lower_wick_r"": 0.023255813953488372, ""wick_penetration"": 0.023255813953488372, ""close_pct_body"": 0.011627906976744186, ""rr_ratio"": 43.499913000144545, ""session"": 2.0, ""hour_cst"": 10.0}",2026-05-08T18:00:00+00:00,7394.142857142857,0,-18.6429
8eaae3cd-bd3c-470a-8cbd-c671fa4419f2,2026-05-08T18:56:53.348146+00:00,strategy1_wick_rejection,MNQ1,-1,29269.25,29346.410714285714,29189.252497100766,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 34.25, ""p_range"": 44.75, ""p_upper_wick_r"": 0.20437956204379562, ""p_lower_wick_r"": 0.10218978102189781, ""wick_penetration"": 0.8175182481751825, ""close_pct_body"": 0.7153284671532847, ""rr_ratio"": 1.0367646753892639, ""session"": 1.0, ""hour_cst"": 4.0}",2026-05-11T17:00:00+00:00,29346.410714285717,0,-77.1607
70be8eb7-d23c-49f8-9875-e4da7e856376,2026-05-08T18:56:56.843687+00:00,strategy1_wick_rejection,MNQ1,-1,29271.25,29348.410714285714,29191.252497100766,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 34.25, ""p_range"": 44.75, ""p_upper_wick_r"": 0.20437956204379562, ""p_lower_wick_r"": 0.10218978102189781, ""wick_penetration"": 0.8175182481751825, ""close_pct_body"": 0.7153284671532847, ""rr_ratio"": 1.0367646753892639, ""session"": 1.0, ""hour_cst"": 4.0}",2026-05-11T17:00:00+00:00,29348.410714285717,0,-77.1607
f56006d1-2771-42b5-9932-8503be8b2a3d,2026-05-08T19:02:36.265556+00:00,strategy1_wick_rejection,MNQ1,-1,29271.25,29348.410714285714,29191.252497100766,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 34.25, ""p_range"": 44.75, ""p_upper_wick_r"": 0.20437956204379562, ""p_lower_wick_r"": 0.10218978102189781, ""wick_penetration"": 0.8175182481751825, ""close_pct_body"": 0.7153284671532847, ""rr_ratio"": 1.0367646753892639, ""session"": 1.0, ""hour_cst"": 4.0}",2026-05-11T17:00:00+00:00,29348.410714285717,0,-77.1607
4051eaa0-3f1e-4162-be81-f4ec0349cdd6,2026-05-08T20:05:43.053873+00:00,strategy1_wick_rejection,MNQ1,-1,29320.75,29402.535714285714,29235.957460477093,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 34.25, ""p_range"": 44.75, ""p_upper_wick_r"": 0.20437956204379562, ""p_lower_wick_r"": 0.10218978102189781, ""wick_penetration"": 0.8175182481751825, ""close_pct_body"": 0.7153284671532847, ""rr_ratio"": 1.0367646753892639, ""session"": 1.0, ""hour_cst"": 4.0}",2026-05-11T17:00:00+00:00,29402.535714285717,0,-81.7857
c16bb3b2-4326-46a3-bf81-8fee9d0ed1b0,2026-05-11T13:34:46.095145+00:00,strategy1_wick_rejection,MNQ1,-1,29304.75,29368.946428571428,29178.52107308894,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 44.25, ""p_range"": 108.0, ""p_upper_wick_r"": 0.3107344632768362, ""p_lower_wick_r"": 1.1299435028248588, ""wick_penetration"": 0.1807909604519774, ""close_pct_body"": 0.9548022598870056, ""rr_ratio"": 1.9662920464587545, ""session"": 0.0, ""hour_cst"": 21.0}",2026-05-11T17:00:00+00:00,29368.946428571428,0,-64.1964
32f31933-0fb7-48e5-a184-e1b7d8c82a97,2026-05-14T20:45:01.587076+00:00,strategy1_wick_rejection,MES1,-1,7520.75,7537.607142857143,7493.778578620953,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 6.0, ""p_range"": 17.0, ""p_upper_wick_r"": 0.08333333333333333, ""p_lower_wick_r"": 1.75, ""wick_penetration"": 0.5416666666666666, ""close_pct_body"": 0.75, ""rr_ratio"": 1.5999995733333026, ""session"": 2.0, ""hour_cst"": 14.0}",2026-05-26T23:00:00+00:00,7537.607142857143,0,-16.8571
0d4c36b8-66cc-49ea-b2e4-8f98ae090b76,2026-05-26T23:45:55.967190+00:00,strategy1_wick_rejection,MES1,1,7537.25,7523.071428571428,7560.880946079365,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 6.5, ""p_range"": 9.75, ""p_upper_wick_r"": 0.23076923076923078, ""p_lower_wick_r"": 0.2692307692307692, ""wick_penetration"": 0.2692307692307692, ""close_pct_body"": 0.07692307692307693, ""rr_ratio"": 1.6666662222221902, ""session"": 0.0, ""hour_cst"": 17.0}",2026-05-29T20:00:00+00:00,7560.880946079365,1,23.6309
e9fca2bb-795d-4474-a22d-0ff1f30d5588,2026-05-26T23:46:25.642302+00:00,strategy1_wick_rejection,MES1,1,7536.75,7522.571428571428,7560.380946079365,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 6.5, ""p_range"": 9.75, ""p_upper_wick_r"": 0.23076923076923078, ""p_lower_wick_r"": 0.2692307692307692, ""wick_penetration"": 0.2692307692307692, ""close_pct_body"": 0.07692307692307693, ""rr_ratio"": 1.6666662222221902, ""session"": 0.0, ""hour_cst"": 17.0}",2026-05-29T20:00:00+00:00,7560.380946079365,1,23.6309
2814e50e-cbe6-42b2-a1a8-22dc1c0987df,2026-05-26T23:48:33.536138+00:00,strategy1_wick_rejection,MES1,1,7537.5,7523.321428571428,7561.130946079365,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 6.5, ""p_range"": 9.75, ""p_upper_wick_r"": 0.23076923076923078, ""p_lower_wick_r"": 0.2692307692307692, ""wick_penetration"": 0.2692307692307692, ""close_pct_body"": 0.07692307692307693, ""rr_ratio"": 1.6666662222221902, ""session"": 0.0, ""hour_cst"": 17.0}",2026-05-29T20:00:00+00:00,7561.130946079365,1,23.6309
4e4600c2-e1c9-4466-9d01-068fc54e5c82,2026-06-01T23:59:41.031946+00:00,strategy1_wick_rejection,MNQ1,1,30447.0,30348.178571428572,30856.010867252746,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 37.75, ""p_range"": 58.5, ""p_upper_wick_r"": 0.33112582781456956, ""p_lower_wick_r"": 0.2185430463576159, ""wick_penetration"": 0.006622516556291391, ""close_pct_body"": 0.847682119205298, ""rr_ratio"": 4.138888429012241, ""session"": 1.0, ""hour_cst"": 5.0}",2026-06-04T23:00:00+00:00,30348.17857142857,0,-98.8214
7179f3a0-9dfa-40c8-bc9d-0248303d3f3d,2026-06-02T00:00:28.906681+00:00,strategy1_wick_rejection,MES1,-1,7593.0,7608.785714285715,7578.383600048991,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 6.5, ""p_range"": 7.75, ""p_upper_wick_r"": 0.19230769230769232, ""p_lower_wick_r"": 0.0, ""wick_penetration"": 0.8076923076923077, ""close_pct_body"": 0.6538461538461539, ""rr_ratio"": 0.9259257887516885, ""session"": 1.0, ""hour_cst"": 6.0}",2026-06-03T02:00:00+00:00,7608.785714285715,0,-15.7857
a0cc6582-cfa3-4645-96e2-76410550bbb7,2026-06-02T00:02:10.670538+00:00,strategy1_wick_rejection,MNQ1,1,30449.0,30350.178571428572,30858.010867252746,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 37.75, ""p_range"": 58.5, ""p_upper_wick_r"": 0.33112582781456956, ""p_lower_wick_r"": 0.2185430463576159, ""wick_penetration"": 0.006622516556291391, ""close_pct_body"": 0.847682119205298, ""rr_ratio"": 4.138888429012241, ""session"": 1.0, ""hour_cst"": 5.0}",2026-06-04T23:00:00+00:00,30350.17857142857,0,-98.8214
a40a80aa-5987-4192-91a5-180c77a3d861,2026-06-02T00:03:01.313589+00:00,strategy1_wick_rejection,MES1,-1,7593.0,7608.785714285715,7578.383600048991,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 6.5, ""p_range"": 7.75, ""p_upper_wick_r"": 0.19230769230769232, ""p_lower_wick_r"": 0.0, ""wick_penetration"": 0.8076923076923077, ""close_pct_body"": 0.6538461538461539, ""rr_ratio"": 0.9259257887516885, ""session"": 1.0, ""hour_cst"": 6.0}",2026-06-03T02:00:00+00:00,7608.785714285715,0,-15.7857
da8ddbfd-8285-4f8f-a789-31878bc21ccd,2026-06-02T01:42:22.613178+00:00,strategy1_wick_rejection,MNQ1,1,30382.25,30280.035714285714,30805.30352442261,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 37.75, ""p_range"": 58.5, ""p_upper_wick_r"": 0.33112582781456956, ""p_lower_wick_r"": 0.2185430463576159, ""wick_penetration"": 0.006622516556291391, ""close_pct_body"": 0.847682119205298, ""rr_ratio"": 4.138888429012241, ""session"": 1.0, ""hour_cst"": 5.0}",2026-06-04T23:00:00+00:00,30280.035714285717,0,-102.2143
a181abef-809d-474b-bc6e-0760f1a3a8c9,2026-06-02T01:43:11.308293+00:00,strategy1_wick_rejection,MES1,-1,7583.5,7599.857142857143,7568.354499598276,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 6.5, ""p_range"": 7.75, ""p_upper_wick_r"": 0.19230769230769232, ""p_lower_wick_r"": 0.0, ""wick_penetration"": 0.8076923076923077, ""close_pct_body"": 0.6538461538461539, ""rr_ratio"": 0.9259257887516885, ""session"": 1.0, ""hour_cst"": 6.0}",2026-06-03T02:00:00+00:00,7599.857142857143,0,-16.3571
6885beb6-b033-4b10-a229-e3edc1df8019,2026-06-03T02:34:06.890963+00:00,strategy1_wick_rejection,MNQ1,1,30667.75,30584.51785714286,30841.150291839036,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 63.5, ""p_range"": 94.5, ""p_upper_wick_r"": 0.19291338582677164, ""p_lower_wick_r"": 0.2952755905511811, ""wick_penetration"": 0.16141732283464566, ""close_pct_body"": 0.1732283464566929, ""rr_ratio"": 2.0833332638888677, ""session"": 2.0, ""hour_cst"": 13.0}",2026-06-04T00:00:00+00:00,30584.51785714286,0,-83.2321
bfe26a34-b96e-45a9-bb1e-d214dab6c926,2026-06-08T01:02:42.024947+00:00,strategy1_wick_rejection,MNQ1,1,29205.75,28999.964285714286,29359.97959117904,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 175.0, ""p_range"": 236.75, ""p_upper_wick_r"": 0.11142857142857143, ""p_lower_wick_r"": 0.24142857142857144, ""wick_penetration"": 1.1028571428571428, ""close_pct_body"": 0.05714285714285714, ""rr_ratio"": 0.7494669477634661, ""session"": 3.0, ""hour_cst"": 15.0}",2026-06-08T13:00:00+00:00,29359.97959117904,1,154.2296
06ccebf9-6b46-40e7-ba26-646f781cdc3d,2026-06-08T14:04:29.714530+00:00,strategy1_wick_rejection,MNQ1,1,29537.75,29381.60714285714,29887.923309028512,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 79.0, ""p_range"": 110.75, ""p_upper_wick_r"": 0.15822784810126583, ""p_lower_wick_r"": 0.24367088607594936, ""wick_penetration"": 0.1518987341772152, ""close_pct_body"": 0.8132911392405063, ""rr_ratio"": 2.2426469928633015, ""session"": 1.0, ""hour_cst"": 4.0}",2026-06-10T23:00:00+00:00,29381.60714285714,0,-156.1429
7718063f-942c-4360-ae17-854d2bf280ff,2026-06-08T23:30:34.609890+00:00,strategy1_wick_rejection,MNQ1,-1,29438.75,29595.25,28670.95865816228,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 326.25, ""p_range"": 349.5, ""p_upper_wick_r"": 0.013793103448275862, ""p_lower_wick_r"": 0.05747126436781609, ""wick_penetration"": 0.1900383141762452, ""close_pct_body"": 0.7961685823754789, ""rr_ratio"": 4.906014963819299, ""session"": 2.0, ""hour_cst"": 10.0}",2026-06-10T23:00:00+00:00,28670.95865816228,1,767.7913
8a455582-46b6-45c4-9d68-e8f4e4d42271,2026-06-09T00:06:54.379607+00:00,strategy1_wick_rejection,MNQ1,-1,29405.5,29564.660714285714,28624.65515406212,"{""direction"": -1.0, ""strategy"": 1.0, ""p_direction"": 1.0, ""p_body_size"": 326.25, ""p_range"": 349.5, ""p_upper_wick_r"": 0.013793103448275862, ""p_lower_wick_r"": 0.05747126436781609, ""wick_penetration"": 0.1900383141762452, ""close_pct_body"": 0.7961685823754789, ""rr_ratio"": 4.906014963819299, ""session"": 2.0, ""hour_cst"": 10.0}",2026-06-10T23:00:00+00:00,28624.65515406212,1,780.8448
9d91d179-a5cc-4024-b89c-a3fb23e161cc,2026-06-10T23:20:22.305474+00:00,strategy1_wick_rejection,MNQ1,1,28339.75,28112.01785714286,28647.496135971607,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 137.75, ""p_range"": 231.75, ""p_upper_wick_r"": 0.29945553539019965, ""p_lower_wick_r"": 0.38294010889292196, ""wick_penetration"": 0.35390199637023595, ""close_pct_body"": 0.4537205081669691, ""rr_ratio"": 1.3513513380702527, ""session"": 2.0, ""hour_cst"": 12.0}",2026-06-11T01:00:00+00:00,28647.496135971607,1,307.7461
6e7e0e27-4354-4244-9b13-3b72cbd47e61,2026-06-10T23:21:04.879806+00:00,strategy1_wick_rejection,MES1,1,7243.0,7206.446428571428,7266.759820478178,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 16.25, ""p_range"": 31.5, ""p_upper_wick_r"": 0.35384615384615387, ""p_lower_wick_r"": 0.5846153846153846, ""wick_penetration"": 0.9538461538461539, ""close_pct_body"": 0.2, ""rr_ratio"": 0.6499999739999922, ""session"": 2.0, ""hour_cst"": 12.0}",2026-06-11T00:00:00+00:00,7266.759820478178,1,23.7598
da6b032a-693b-47e1-9c4a-2622df4aa3ba,2026-06-10T23:21:05.968350+00:00,strategy1_wick_rejection,MES1,1,7243.5,7206.946428571428,7267.259820478178,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 16.25, ""p_range"": 31.5, ""p_upper_wick_r"": 0.35384615384615387, ""p_lower_wick_r"": 0.5846153846153846, ""wick_penetration"": 0.9538461538461539, ""close_pct_body"": 0.2, ""rr_ratio"": 0.6499999739999922, ""session"": 2.0, ""hour_cst"": 12.0}",2026-06-11T00:00:00+00:00,7267.259820478178,1,23.7598
3dbc4e4e-b3f3-44c8-8cb5-4d5457b0c4b5,2026-06-11T00:06:52.256234+00:00,strategy1_wick_rejection,MNQ1,1,28375.75,28140.14285714286,28694.13802775891,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 137.75, ""p_range"": 231.75, ""p_upper_wick_r"": 0.29945553539019965, ""p_lower_wick_r"": 0.38294010889292196, ""wick_penetration"": 0.35390199637023595, ""close_pct_body"": 0.4537205081669691, ""rr_ratio"": 1.3513513380702527, ""session"": 2.0, ""hour_cst"": 12.0}",2026-06-11T01:00:00+00:00,28694.13802775891,1,318.388
9b45bcaf-ee5e-4ce5-b4f0-8477adb4541d,2026-06-11T00:07:50.221196+00:00,strategy1_wick_rejection,MES1,1,7248.0,7210.035714285715,7272.676784727214,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 16.25, ""p_range"": 31.5, ""p_upper_wick_r"": 0.35384615384615387, ""p_lower_wick_r"": 0.5846153846153846, ""wick_penetration"": 0.9538461538461539, ""close_pct_body"": 0.2, ""rr_ratio"": 0.6499999739999922, ""session"": 2.0, ""hour_cst"": 12.0}",2026-06-11T00:00:00+00:00,7272.676784727214,1,24.6768
a19ba547-f466-4503-8fb4-c8ff847d67c8,2026-06-11T01:07:21.148092+00:00,strategy1_wick_rejection,MNQ1,1,28557.75,28315.446428571428,28897.744213369686,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 112.5, ""p_range"": 141.75, ""p_upper_wick_r"": 0.13333333333333333, ""p_lower_wick_r"": 0.12666666666666668, ""wick_penetration"": 0.5555555555555556, ""close_pct_body"": 0.19111111111111112, ""rr_ratio"": 1.4031745853565072, ""session"": 0.0, ""hour_cst"": 18.0}",2026-06-12T14:00:00+00:00,28897.74421336969,1,339.9942
fee98596-d676-4669-976d-624633c64be4,2026-06-11T01:08:09.088304+00:00,strategy1_wick_rejection,MES1,1,7277.75,7238.821428571428,7328.2743118094795,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 15.25, ""p_range"": 23.75, ""p_upper_wick_r"": 0.4918032786885246, ""p_lower_wick_r"": 0.06557377049180328, ""wick_penetration"": 0.7049180327868853, ""close_pct_body"": 0.36065573770491804, ""rr_ratio"": 1.2978722299682834, ""session"": 0.0, ""hour_cst"": 18.0}",2026-06-12T14:00:00+00:00,7328.274311809479,1,50.5243
96c9e986-8bb8-4b5b-9385-a5ddd12343b9,2026-06-11T02:06:59.857695+00:00,strategy1_wick_rejection,MNQ1,1,28643.0,28395.625,28990.110313052566,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 112.5, ""p_range"": 141.75, ""p_upper_wick_r"": 0.13333333333333333, ""p_lower_wick_r"": 0.12666666666666668, ""wick_penetration"": 0.5555555555555556, ""close_pct_body"": 0.19111111111111112, ""rr_ratio"": 1.4031745853565072, ""session"": 0.0, ""hour_cst"": 18.0}",2026-06-12T14:00:00+00:00,28990.110313052566,1,347.1103
2f25d8ed-aa29-4fde-83d2-29f9e9057660,2026-06-11T02:07:47.596867+00:00,strategy1_wick_rejection,MES1,1,7286.25,7246.839285714285,7337.400071634643,"{""direction"": 1.0, ""strategy"": 1.0, ""p_direction"": -1.0, ""p_body_size"": 15.25, ""p_range"": 23.75, ""p_upper_wick_r"": 0.4918032786885246, ""p_lower_wick_r"": 0.06557377049180328, ""wick_penetration"": 0.7049180327868853, ""close_pct_body"": 0.36065573770491804, ""rr_ratio"": 1.2978722299682834, ""session"": 0.0, ""hour_cst"": 18.0}",2026-06-12T14:00:00+00:00,7337.400071634643,1,51.1501
